date;heure;PM25;PM10;O3;NO2;CO
21/03/2017;23;15;26;15;74;300
21/03/2017;24;13;22;28;52;300
22/03/2017;1;11;17;40;35;200
22/03/2017;2;10;15;35;35;200
22/03/2017;3;11;15;41;27;200
22/03/2017;4;9;12;48;17;200
22/03/2017;5;8;11;42;23;200
22/03/2017;6;8;12;34;33;200
22/03/2017;7;8;13;26;42;200
22/03/2017;8;8;13;27;48;300
22/03/2017;9;8;16;39;40;300
22/03/2017;10;7;19;53;34;200
22/03/2017;11;7;19;64;28;200
22/03/2017;12;8;18;71;24;200
22/03/2017;13;6;13;76;22;200
22/03/2017;14;8;15;75;22;200
22/03/2017;15;8;14;71;28;200
22/03/2017;16;7;15;70;31;200
22/03/2017;17;7;16;59;41;200
22/03/2017;18;7;13;55;43;300
22/03/2017;19;8;13;36;59;300
22/03/2017;20;10;16;26;62;300
22/03/2017;21;12;18;13;73;400
22/03/2017;22;14;18;22;65;400
22/03/2017;23;12;15;44;40;200
22/03/2017;24;10;12;48;31;200
23/03/2017;1;8;13;55;22;200
23/03/2017;2;8;12;56;19;200
23/03/2017;3;8;11;56;16;200
23/03/2017;4;7;10;52;18;200
23/03/2017;5;6;7;43;22;200
23/03/2017;6;6;9;27;36;300
23/03/2017;7;11;14;16;47;300
23/03/2017;8;14;18;14;51;300
23/03/2017;9;13;22;19;49;400
23/03/2017;10;12;23;37;34;300
23/03/2017;11;12;25;47;28;300
23/03/2017;12;14;24;50;26;300
23/03/2017;13;14;11;45;36;300
23/03/2017;14;13;22;45;40;300
23/03/2017;15;14;28;44;44;300
23/03/2017;16;12;22;53;36;300
23/03/2017;17;7;18;47;43;300
23/03/2017;18;10;19;45;47;300
23/03/2017;19;10;15;38;52;400
23/03/2017;20;11;15;24;46;300
23/03/2017;21;14;16;31;42;300
23/03/2017;22;10;10;32;44;n/d
23/03/2017;23;13;14;28;48;n/d
23/03/2017;24;14;15;25;47;n/d
24/03/2017;1;13;14;23;45;n/d
24/03/2017;2;10;12;30;37;n/d
24/03/2017;3;7;8;24;44;n/d
24/03/2017;4;13;13;13;50;n/d
24/03/2017;5;15;16;18;44;n/d
24/03/2017;6;13;16;15;46;n/d
24/03/2017;7;22;24;6;59;n/d
24/03/2017;8;26;28;4;70;n/d
24/03/2017;9;24;28;8;70;n/d
24/03/2017;10;28;33;8;70;n/d
24/03/2017;11;31;37;21;56;n/d
24/03/2017;12;26;31;32;41;n/d
24/03/2017;13;24;30;34;34;n/d
24/03/2017;14;26;31;32;32;n/d
24/03/2017;15;29;33;27;31;n/d
24/03/2017;16;29;33;24;35;n/d
24/03/2017;17;31;36;23;35;n/d
24/03/2017;18;31;35;23;35;n/d
24/03/2017;19;31;35;12;50;n/d
24/03/2017;20;33;41;4;67;n/d
24/03/2017;21;39;48;3;64;n/d
24/03/2017;22;39;46;3;54;n/d
24/03/2017;23;38;48;7;51;n/d
24/03/2017;24;35;43;6;52;n/d
25/03/2017;1;35;41;5;58;n/d
25/03/2017;2;37;44;6;50;n/d
25/03/2017;3;34;41;9;48;n/d
25/03/2017;4;32;39;15;42;n/d
25/03/2017;5;28;35;14;42;n/d
25/03/2017;6;30;35;17;38;n/d
25/03/2017;7;30;36;22;35;n/d
25/03/2017;8;29;38;26;33;n/d
25/03/2017;9;30;38;37;27;n/d
25/03/2017;10;30;36;41;28;n/d
25/03/2017;11;29;34;54;23;n/d
25/03/2017;12;28;33;62;22;n/d
25/03/2017;13;25;30;71;23;n/d
25/03/2017;14;21;26;80;25;n/d
25/03/2017;15;21;26;82;29;n/d
25/03/2017;16;18;24;90;23;n/d
25/03/2017;17;15;21;94;19;n/d
25/03/2017;18;14;n/d;86;25;n/d
25/03/2017;19;15;23;80;30;n/d
25/03/2017;20;15;22;56;51;n/d
25/03/2017;21;18;24;31;75;n/d
25/03/2017;22;23;29;16;83;n/d
25/03/2017;23;21;28;26;68;n/d
25/03/2017;24;19;26;32;60;n/d
26/03/2017;1;17;22;20;69;n/d
26/03/2017;2;17;21;29;55;n/d
26/03/2017;3;26;35;27;50;n/d
26/03/2017;4;17;25;35;40;n/d
26/03/2017;5;14;19;35;39;n/d
26/03/2017;6;14;24;34;39;n/d
26/03/2017;7;13;17;35;38;n/d
26/03/2017;8;13;19;40;33;n/d
26/03/2017;9;14;19;53;23;n/d
26/03/2017;10;15;20;57;18;n/d
26/03/2017;11;17;20;63;18;n/d
26/03/2017;12;17;23;63;22;n/d
26/03/2017;13;17;21;78;14;n/d
26/03/2017;14;15;20;83;14;n/d
26/03/2017;15;14;20;85;14;n/d
26/03/2017;16;16;21;86;13;n/d
26/03/2017;17;16;22;80;19;n/d
26/03/2017;18;18;24;75;22;n/d
26/03/2017;19;21;27;64;31;n/d
26/03/2017;20;25;32;55;40;n/d
26/03/2017;21;27;33;47;51;n/d
26/03/2017;22;28;36;40;57;n/d
26/03/2017;23;30;37;29;67;n/d
26/03/2017;24;34;43;8;89;n/d
27/03/2017;1;45;56;9;86;n/d
27/03/2017;2;37;46;7;79;n/d
27/03/2017;3;30;39;10;70;n/d
27/03/2017;4;29;35;7;71;n/d
27/03/2017;5;30;35;7;76;n/d
27/03/2017;6;28;36;6;82;n/d
27/03/2017;7;29;42;5;84;n/d
27/03/2017;8;29;46;15;78;n/d
27/03/2017;9;26;41;29;59;n/d
27/03/2017;10;25;38;35;58;n/d
27/03/2017;11;26;39;52;49;n/d
27/03/2017;12;23;31;74;26;n/d
27/03/2017;13;22;27;88;18;n/d
27/03/2017;14;20;26;90;20;n/d
27/03/2017;15;18;25;91;24;n/d
27/03/2017;16;20;27;91;22;n/d
27/03/2017;17;22;28;82;29;n/d
27/03/2017;18;24;31;80;30;n/d
27/03/2017;19;27;34;62;48;n/d
27/03/2017;20;30;40;42;67;n/d
27/03/2017;21;34;44;35;74;n/d
27/03/2017;22;35;44;35;70;n/d
27/03/2017;23;33;42;31;71;n/d
27/03/2017;24;33;43;21;78;n/d
28/03/2017;1;30;41;13;85;n/d
28/03/2017;2;30;40;34;52;n/d
28/03/2017;3;33;42;18;57;n/d
28/03/2017;4;34;45;4;76;n/d
28/03/2017;5;35;48;3;85;n/d
28/03/2017;6;36;55;3;94;n/d
28/03/2017;7;34;57;3;106;n/d
28/03/2017;8;36;69;7;115;n/d
28/03/2017;9;24;51;41;68;n/d
28/03/2017;10;14;25;54;50;n/d
28/03/2017;11;11;22;63;38;n/d
28/03/2017;12;11;21;62;41;n/d
28/03/2017;13;12;24;69;34;n/d
28/03/2017;14;12;23;64;36;n/d
28/03/2017;15;11;24;70;29;n/d
28/03/2017;16;9;19;77;28;n/d
28/03/2017;17;10;23;63;39;n/d
28/03/2017;18;11;22;69;34;n/d
28/03/2017;19;12;20;58;44;n/d
28/03/2017;20;14;22;42;53;n/d
28/03/2017;21;15;27;32;63;n/d
28/03/2017;22;16;30;54;39;n/d
28/03/2017;23;13;23;64;29;n/d
28/03/2017;24;10;19;66;23;n/d
29/03/2017;1;7;16;68;19;200
29/03/2017;2;7;15;68;18;200
29/03/2017;3;7;17;67;18;200
29/03/2017;4;8;18;59;24;200
29/03/2017;5;8;19;21;63;300
29/03/2017;6;8;23;4;86;300
29/03/2017;7;12;29;5;95;500
29/03/2017;8;13;36;6;90;500
29/03/2017;9;14;39;7;89;500
29/03/2017;10;15;41;21;75;400
29/03/2017;11;14;36;32;61;300
29/03/2017;12;14;31;54;41;300
29/03/2017;13;11;23;73;28;200
29/03/2017;14;10;20;78;28;200
29/03/2017;15;8;17;77;28;200
29/03/2017;16;7;14;73;29;300
29/03/2017;17;8;16;65;34;300
29/03/2017;18;9;18;51;53;400
29/03/2017;19;10;21;32;75;400
29/03/2017;20;16;26;8;102;500
29/03/2017;21;17;30;3;119;700
29/03/2017;22;21;39;2;118;800
29/03/2017;23;21;39;2;106;600
29/03/2017;24;17;32;10;87;400
30/03/2017;1;14;23;20;69;300
30/03/2017;2;12;20;28;55;300
30/03/2017;3;12;19;17;61;300
30/03/2017;4;11;21;11;70;300
30/03/2017;5;12;23;4;81;300
30/03/2017;6;13;32;3;95;400
30/03/2017;7;19;41;4;99;600
30/03/2017;8;22;51;8;98;700
30/03/2017;9;23;55;20;81;500
30/03/2017;10;20;46;31;70;400
30/03/2017;11;16;38;46;55;300
30/03/2017;12;15;28;70;30;200
30/03/2017;13;10;23;76;25;200
30/03/2017;14;9;22;76;31;200
30/03/2017;15;8;22;85;34;200
30/03/2017;16;8;15;84;37;300
30/03/2017;17;9;17;80;41;300
30/03/2017;18;10;18;68;49;300
30/03/2017;19;10;22;29;89;400
30/03/2017;20;14;26;8;111;400
30/03/2017;21;14;27;27;81;400
30/03/2017;22;14;24;26;82;500
30/03/2017;23;15;24;16;93;400
30/03/2017;24;14;24;15;89;400
31/03/2017;1;14;26;18;80;300
31/03/2017;2;14;24;26;66;300
31/03/2017;3;12;22;32;53;200
31/03/2017;4;11;22;30;56;300
31/03/2017;5;12;21;25;67;200
31/03/2017;6;13;24;9;91;300
31/03/2017;7;14;27;16;83;300
31/03/2017;8;11;25;26;69;300
31/03/2017;9;11;28;33;59;300
31/03/2017;10;12;30;38;52;300
31/03/2017;11;13;25;49;44;300
31/03/2017;12;14;24;57;33;300
31/03/2017;13;16;29;63;27;300
31/03/2017;14;11;24;72;25;200
31/03/2017;15;9;22;72;29;200
31/03/2017;16;9;17;78;29;200
31/03/2017;17;9;15;76;32;300
31/03/2017;18;9;15;62;45;300
31/03/2017;19;11;17;62;40;300
31/03/2017;20;10;18;68;31;300
31/03/2017;21;9;13;56;43;300
31/03/2017;22;8;12;48;44;300
31/03/2017;23;8;12;60;27;300
31/03/2017;24;8;12;53;30;200
01/04/2017;1;6;13;55;27;200
01/04/2017;2;7;12;58;20;200
01/04/2017;3;6;11;57;19;200
01/04/2017;4;6;12;57;18;200
01/04/2017;5;6;14;49;24;200
01/04/2017;6;5;13;45;29;200
01/04/2017;7;6;13;45;32;200
01/04/2017;8;7;17;56;30;200
01/04/2017;9;8;22;63;23;200
01/04/2017;10;8;18;63;27;200
01/04/2017;11;8;17;70;23;200
01/04/2017;12;8;18;80;16;200
01/04/2017;13;9;n/d;78;19;200
01/04/2017;14;11;n/d;77;24;200
01/04/2017;15;8;13;79;22;200
01/04/2017;16;7;15;80;20;200
01/04/2017;17;8;16;78;21;200
01/04/2017;18;11;18;67;31;200
01/04/2017;19;9;21;59;42;300
01/04/2017;20;12;21;46;52;300
01/04/2017;21;12;19;43;48;300
01/04/2017;22;12;17;57;33;200
01/04/2017;23;9;14;56;33;200
01/04/2017;24;7;11;51;38;300
02/04/2017;1;8;12;39;51;300
02/04/2017;2;8;13;37;56;300
02/04/2017;3;7;12;47;37;200
02/04/2017;4;8;13;22;65;300
02/04/2017;5;8;13;28;55;300
02/04/2017;6;8;13;50;36;200
02/04/2017;7;7;11;42;38;200
02/04/2017;8;8;16;52;33;200
02/04/2017;9;10;16;61;27;200
02/04/2017;10;10;16;66;23;200
02/04/2017;11;13;19;59;28;300
02/04/2017;12;15;19;75;19;200
02/04/2017;13;14;19;83;15;200
02/04/2017;14;10;17;86;13;200
02/04/2017;15;11;18;94;10;200
02/04/2017;16;11;16;92;12;200
02/04/2017;17;9;14;89;15;200
02/04/2017;18;10;15;82;20;200
02/04/2017;19;9;18;67;34;300
02/04/2017;20;13;21;62;39;300
02/04/2017;21;12;19;51;45;300
02/04/2017;22;12;18;50;41;300
02/04/2017;23;13;20;52;36;300
02/04/2017;24;12;18;51;30;200
03/04/2017;1;12;18;50;25;200
03/04/2017;2;18;23;45;24;200
03/04/2017;3;19;27;39;25;200
03/04/2017;4;21;28;38;26;200
03/04/2017;5;22;30;18;45;300
03/04/2017;6;26;36;4;68;300
03/04/2017;7;28;44;5;71;400
03/04/2017;8;31;51;10;71;500
03/04/2017;9;35;54;20;66;400
03/04/2017;10;37;54;35;62;400
03/04/2017;11;32;48;63;40;300
03/04/2017;12;23;32;74;33;200
03/04/2017;13;20;25;84;26;200
03/04/2017;14;16;26;88;26;200
03/04/2017;15;17;30;91;23;200
03/04/2017;16;16;26;93;20;200
03/04/2017;17;14;23;89;29;200
03/04/2017;18;15;23;88;25;300
03/04/2017;19;16;23;71;41;300
03/04/2017;20;18;27;56;54;300
03/04/2017;21;19;28;39;69;400
03/04/2017;22;21;28;40;68;300
03/04/2017;23;19;27;30;79;400
03/04/2017;24;23;33;13;94;400
04/04/2017;1;21;33;35;56;200
04/04/2017;2;22;34;45;38;200
04/04/2017;3;23;32;43;36;200
04/04/2017;4;27;34;47;32;200
04/04/2017;5;23;31;21;53;300
04/04/2017;6;26;35;4;81;400
04/04/2017;7;29;45;4;90;500
04/04/2017;8;33;62;11;84;500
04/04/2017;9;34;54;17;84;400
04/04/2017;10;34;47;28;77;300
04/04/2017;11;33;55;26;77;400
04/04/2017;12;32;56;48;50;300
04/04/2017;13;29;41;58;37;300
04/04/2017;14;22;33;64;38;200
04/04/2017;15;15;25;72;32;200
04/04/2017;16;10;20;77;25;200
04/04/2017;17;8;19;79;26;200
04/04/2017;18;12;20;70;26;300
04/04/2017;19;18;31;65;26;300
04/04/2017;20;25;31;66;25;200
04/04/2017;21;10;19;64;21;200
04/04/2017;22;7;12;64;20;200
04/04/2017;23;9;12;63;16;200
04/04/2017;24;13;15;57;16;200
05/04/2017;1;16;22;58;13;200
05/04/2017;2;20;29;58;12;200
05/04/2017;3;25;32;62;12;200
05/04/2017;4;30;37;65;13;200
05/04/2017;5;32;34;56;19;200
05/04/2017;6;33;39;37;39;200
05/04/2017;7;40;51;28;44;300
05/04/2017;8;42;56;37;40;300
05/04/2017;9;31;45;49;34;200
05/04/2017;10;n/d;39;56;23;200
05/04/2017;11;n/d;41;55;22;300
05/04/2017;12;n/d;n/d;n/d;22;300
05/04/2017;13;n/d;n/d;n/d;22;300
05/04/2017;14;12;n/d;64;16;200
05/04/2017;15;12;16;70;14;200
05/04/2017;16;12;17;72;21;200
05/04/2017;17;14;22;80;20;300
05/04/2017;18;17;24;75;25;300
05/04/2017;19;19;27;67;26;300
05/04/2017;20;21;30;68;25;300
05/04/2017;21;15;26;62;31;200
05/04/2017;22;13;22;66;28;200
05/04/2017;23;11;20;64;25;200
05/04/2017;24;9;19;65;27;200
06/04/2017;1;9;18;63;25;200
06/04/2017;2;7;19;64;22;200
06/04/2017;3;10;20;60;24;200
06/04/2017;4;9;18;55;27;200
06/04/2017;5;11;21;39;44;200
06/04/2017;6;12;24;30;52;200
06/04/2017;7;13;30;31;50;200
06/04/2017;8;16;34;40;45;300
06/04/2017;9;14;29;59;31;200
06/04/2017;10;11;24;73;21;200
06/04/2017;11;11;23;75;18;200
06/04/2017;12;6;23;85;14;200
06/04/2017;13;7;23;85;13;200
06/04/2017;14;13;28;83;15;200
06/04/2017;15;12;30;83;17;200
06/04/2017;16;13;30;82;16;200
06/04/2017;17;14;31;77;21;200
06/04/2017;18;15;31;71;27;200
06/04/2017;19;16;33;60;33;300
06/04/2017;20;18;33;52;38;300
06/04/2017;21;16;32;51;33;300
06/04/2017;22;15;30;49;31;200
06/04/2017;23;16;30;44;35;200
06/04/2017;24;16;31;42;34;200
07/04/2017;1;17;31;43;32;200
07/04/2017;2;16;30;33;38;200
07/04/2017;3;18;32;20;52;300
07/04/2017;4;19;33;12;62;300
07/04/2017;5;21;34;6;69;300
07/04/2017;6;22;38;7;74;400
07/04/2017;7;23;44;8;74;400
07/04/2017;8;27;48;19;58;300
07/04/2017;9;30;51;29;54;300
07/04/2017;10;31;53;47;40;200
07/04/2017;11;30;48;51;38;300
07/04/2017;12;26;46;60;35;300
07/04/2017;13;25;43;67;32;200
07/04/2017;14;27;41;72;31;200
07/04/2017;15;n/d;n/d;77;28;200
07/04/2017;16;n/d;n/d;91;23;200
07/04/2017;17;24;40;93;25;300
07/04/2017;18;24;40;94;23;300
07/04/2017;19;26;38;84;34;300
07/04/2017;20;25;41;51;61;400
07/04/2017;21;30;49;42;69;400
07/04/2017;22;37;52;36;59;400
07/04/2017;23;49;52;26;72;400
07/04/2017;24;40;52;40;51;300
08/04/2017;1;41;54;37;45;300
08/04/2017;2;39;52;29;48;300
08/04/2017;3;36;49;29;43;300
08/04/2017;4;40;49;22;45;300
08/04/2017;5;n/d;50;17;52;300
08/04/2017;6;n/d;51;10;57;300
08/04/2017;7;n/d;53;11;60;300
08/04/2017;8;47;59;14;64;400
08/04/2017;9;53;63;24;59;400
08/04/2017;10;51;60;51;42;300
08/04/2017;11;50;56;75;22;300
08/04/2017;12;45;56;76;25;300
08/04/2017;13;49;56;79;28;300
08/04/2017;14;48;56;89;25;300
08/04/2017;15;42;50;92;25;300
08/04/2017;16;38;51;92;28;300
08/04/2017;17;26;38;n/d;23;200
08/04/2017;18;27;32;84;38;300
08/04/2017;19;28;35;75;50;400
08/04/2017;20;32;40;59;64;500
08/04/2017;21;37;46;34;84;400
08/04/2017;22;38;44;41;74;400
08/04/2017;23;39;46;34;74;500
08/04/2017;24;42;54;17;87;400
09/04/2017;1;44;55;37;68;300
09/04/2017;2;40;50;59;39;300
09/04/2017;3;39;49;49;47;300
09/04/2017;4;41;48;53;41;300
09/04/2017;5;43;49;38;53;300
09/04/2017;6;45;53;12;80;400
09/04/2017;7;48;58;25;73;400
09/04/2017;8;n/d;53;52;51;300
09/04/2017;9;n/d;49;63;43;300
09/04/2017;10;39;51;73;40;300
09/04/2017;11;34;40;79;33;300
09/04/2017;12;22;32;84;26;200
09/04/2017;13;16;20;94;19;100
09/04/2017;14;14;23;104;21;100
09/04/2017;15;14;20;113;24;200
09/04/2017;16;12;20;115;25;200
09/04/2017;17;13;20;109;31;200
09/04/2017;18;14;23;107;24;200
09/04/2017;19;17;31;65;70;400
09/04/2017;20;24;40;5;128;500
09/04/2017;21;25;40;7;119;600
09/04/2017;22;23;38;4;118;700
09/04/2017;23;24;40;4;129;1000
09/04/2017;24;21;35;4;104;600
10/04/2017;1;16;24;37;58;200
10/04/2017;2;15;22;64;21;200
10/04/2017;3;24;33;72;13;200
10/04/2017;4;35;44;65;12;200
10/04/2017;5;38;45;69;14;200
10/04/2017;6;37;46;67;22;200
10/04/2017;7;31;42;67;29;200
10/04/2017;8;27;42;65;27;200
10/04/2017;9;26;42;65;26;200
10/04/2017;10;30;48;64;23;200
10/04/2017;11;30;47;69;21;200
10/04/2017;12;23;35;75;18;200
10/04/2017;13;n/d;n/d;n/d;n/d;n/d
10/04/2017;14;n/d;n/d;n/d;n/d;n/d
10/04/2017;15;n/d;n/d;n/d;n/d;n/d
10/04/2017;16;n/d;n/d;n/d;n/d;n/d
10/04/2017;17;n/d;n/d;n/d;n/d;n/d
10/04/2017;18;n/d;n/d;n/d;n/d;n/d
10/04/2017;19;n/d;n/d;n/d;n/d;n/d
10/04/2017;20;n/d;n/d;n/d;n/d;n/d
10/04/2017;21;n/d;n/d;n/d;n/d;n/d
10/04/2017;22;n/d;n/d;n/d;n/d;n/d
10/04/2017;23;n/d;n/d;n/d;n/d;n/d
10/04/2017;24;n/d;n/d;n/d;n/d;n/d
11/04/2017;1;n/d;n/d;n/d;n/d;n/d
11/04/2017;2;n/d;n/d;n/d;n/d;n/d
11/04/2017;3;n/d;n/d;n/d;n/d;n/d
11/04/2017;4;n/d;n/d;n/d;n/d;n/d
11/04/2017;5;n/d;n/d;n/d;n/d;n/d
11/04/2017;6;n/d;n/d;n/d;n/d;n/d
11/04/2017;7;n/d;n/d;n/d;n/d;n/d
11/04/2017;8;n/d;n/d;n/d;n/d;n/d
11/04/2017;9;n/d;n/d;n/d;n/d;n/d
11/04/2017;10;n/d;n/d;n/d;n/d;n/d
11/04/2017;11;n/d;n/d;n/d;n/d;n/d
11/04/2017;12;n/d;n/d;n/d;n/d;n/d
11/04/2017;13;n/d;n/d;73;21;200
11/04/2017;14;7;17;81;15;200
11/04/2017;15;10;17;83;15;200
11/04/2017;16;9;18;83;17;200
11/04/2017;17;9;16;85;17;200
11/04/2017;18;9;19;84;19;200
11/04/2017;19;10;20;76;24;300
11/04/2017;20;13;21;64;32;300
11/04/2017;21;15;23;68;26;300
11/04/2017;22;15;24;48;42;300
11/04/2017;23;15;25;50;31;200
11/04/2017;24;11;19;56;25;200
12/04/2017;1;9;15;62;24;200
12/04/2017;2;8;13;48;25;200
12/04/2017;3;10;16;38;33;200
12/04/2017;4;9;16;35;39;200
12/04/2017;5;8;15;32;44;200
12/04/2017;6;8;16;13;69;300
12/04/2017;7;12;28;17;72;300
12/04/2017;8;12;30;34;59;300
12/04/2017;9;11;26;57;38;200
12/04/2017;10;10;22;75;22;200
12/04/2017;11;10;22;81;17;200
12/04/2017;12;11;22;82;19;200
12/04/2017;13;10;25;76;24;200
12/04/2017;14;9;25;80;23;200
12/04/2017;15;10;25;85;20;200
12/04/2017;16;11;24;79;20;200
12/04/2017;17;11;26;79;22;200
12/04/2017;18;13;32;78;23;300
12/04/2017;19;13;30;72;23;300
12/04/2017;20;14;32;77;17;200
12/04/2017;21;12;25;78;13;200
12/04/2017;22;11;20;76;13;200
12/04/2017;23;12;19;75;13;200
12/04/2017;24;12;18;80;11;200
13/04/2017;1;10;17;71;13;200
13/04/2017;2;9;18;70;11;200
13/04/2017;3;10;24;69;12;200
13/04/2017;4;13;24;66;11;200
13/04/2017;5;15;25;53;19;200
13/04/2017;6;16;27;41;32;200
13/04/2017;7;17;29;36;39;200
13/04/2017;8;18;33;35;40;300
13/04/2017;9;19;38;43;34;200
13/04/2017;10;18;40;45;35;200
13/04/2017;11;17;34;61;25;200
13/04/2017;12;14;27;65;26;200
13/04/2017;13;9;21;72;18;200
13/04/2017;14;10;21;75;16;200
13/04/2017;15;9;18;76;14;200
13/04/2017;16;11;20;75;17;200
13/04/2017;17;14;23;72;20;200
13/04/2017;18;13;22;62;27;300
13/04/2017;19;15;24;53;33;300
13/04/2017;20;18;26;42;40;300
13/04/2017;21;18;27;40;42;300
13/04/2017;22;16;24;43;35;300
13/04/2017;23;16;24;49;30;200
13/04/2017;24;15;23;48;29;200
14/04/2017;1;n/d;20;61;18;200
14/04/2017;2;n/d;14;61;17;200
14/04/2017;3;n/d;16;63;13;200
14/04/2017;4;14;18;60;18;200
14/04/2017;5;10;17;48;29;200
14/04/2017;6;10;18;31;47;200
14/04/2017;7;14;26;22;61;200
14/04/2017;8;13;30;22;63;300
14/04/2017;9;14;30;40;53;300
14/04/2017;10;14;28;53;44;200
14/04/2017;11;11;25;72;28;200
14/04/2017;12;14;24;86;16;200
14/04/2017;13;12;21;90;15;200
14/04/2017;14;12;27;91;14;200
14/04/2017;15;12;24;95;13;200
14/04/2017;16;14;24;94;15;200
14/04/2017;17;17;27;89;17;200
14/04/2017;18;20;29;84;21;200
14/04/2017;19;21;32;78;26;200
14/04/2017;20;23;31;69;30;300
14/04/2017;21;22;29;65;29;200
14/04/2017;22;22;31;64;27;200
14/04/2017;23;21;32;62;25;200
14/04/2017;24;16;26;47;39;300
15/04/2017;1;15;23;75;17;200
15/04/2017;2;11;19;67;17;200
15/04/2017;3;13;21;66;19;200
15/04/2017;4;14;20;68;12;200
15/04/2017;5;13;19;62;18;200
15/04/2017;6;12;15;56;23;200
15/04/2017;7;10;15;47;27;200
15/04/2017;8;10;15;38;32;200
15/04/2017;9;10;14;38;32;200
15/04/2017;10;9;12;41;29;200
15/04/2017;11;9;14;40;27;200
15/04/2017;12;9;16;41;26;200
15/04/2017;13;9;18;43;25;200
15/04/2017;14;8;17;43;27;200
15/04/2017;15;9;15;48;27;200
15/04/2017;16;10;14;59;19;200
15/04/2017;17;10;18;63;19;200
15/04/2017;18;12;20;64;21;200
15/04/2017;19;10;17;64;21;200
15/04/2017;20;12;18;63;21;200
15/04/2017;21;12;20;62;22;200
15/04/2017;22;10;15;71;14;200
15/04/2017;23;8;10;80;13;200
15/04/2017;24;9;12;79;13;200
16/04/2017;1;6;11;65;21;200
16/04/2017;2;6;12;66;22;200
16/04/2017;3;6;12;67;16;100
16/04/2017;4;6;11;65;16;200
16/04/2017;5;6;11;62;17;200
16/04/2017;6;7;14;55;20;200
16/04/2017;7;7;15;51;21;200
16/04/2017;8;10;17;55;20;200
16/04/2017;9;9;17;56;16;200
16/04/2017;10;10;18;65;13;200
16/04/2017;11;8;16;78;11;200
16/04/2017;12;8;15;78;12;200
16/04/2017;13;8;14;82;9;200
16/04/2017;14;10;14;84;10;100
16/04/2017;15;10;17;76;18;200
16/04/2017;16;10;18;79;16;200
16/04/2017;17;11;17;78;15;200
16/04/2017;18;11;18;77;17;200
16/04/2017;19;12;17;75;19;200
16/04/2017;20;13;16;74;16;200
16/04/2017;21;13;16;73;16;200
16/04/2017;22;10;14;73;18;200
16/04/2017;23;9;14;69;20;200
16/04/2017;24;8;14;70;18;200
17/04/2017;1;8;13;73;13;100
17/04/2017;2;6;13;71;13;100
17/04/2017;3;7;13;65;11;100
17/04/2017;4;8;14;63;10;100
17/04/2017;5;10;15;57;17;200
17/04/2017;6;8;14;57;16;200
17/04/2017;7;8;16;59;15;200
17/04/2017;8;8;17;57;14;200
17/04/2017;9;10;21;54;15;200
17/04/2017;10;11;19;61;16;200
17/04/2017;11;10;13;66;14;200
17/04/2017;12;8;14;72;12;200
17/04/2017;13;7;n/d;69;13;200
17/04/2017;14;8;13;65;16;200
17/04/2017;15;10;11;67;18;200
17/04/2017;16;9;12;76;14;200
17/04/2017;17;7;13;75;15;200
17/04/2017;18;8;13;65;21;200
17/04/2017;19;11;14;65;22;200
17/04/2017;20;11;12;65;20;200
17/04/2017;21;11;14;62;24;200
17/04/2017;22;11;15;58;27;200
17/04/2017;23;10;15;65;21;200
17/04/2017;24;8;18;61;20;200
18/04/2017;1;9;16;61;21;200
18/04/2017;2;9;15;61;20;200
18/04/2017;3;8;14;65;16;200
18/04/2017;4;7;13;64;17;200
18/04/2017;5;8;14;45;39;200
18/04/2017;6;7;17;35;52;200
18/04/2017;7;8;18;29;64;200
18/04/2017;8;10;24;51;47;200
18/04/2017;9;9;22;63;34;200
18/04/2017;10;7;24;60;36;200
18/04/2017;11;8;19;51;39;200
18/04/2017;12;9;17;62;25;200
18/04/2017;13;9;15;69;23;200
18/04/2017;14;8;14;75;20;200
18/04/2017;15;7;20;76;20;200
18/04/2017;16;6;15;86;18;200
18/04/2017;17;5;10;85;20;200
18/04/2017;18;6;9;80;22;200
18/04/2017;19;7;10;69;32;300
18/04/2017;20;8;13;69;29;200
18/04/2017;21;8;11;67;25;200
18/04/2017;22;7;10;65;21;200
18/04/2017;23;7;12;56;27;200
18/04/2017;24;8;14;56;26;200
19/04/2017;1;8;13;55;21;200
19/04/2017;2;11;15;54;20;200
19/04/2017;3;11;16;51;19;200
19/04/2017;4;n/d;16;43;25;200
19/04/2017;5;n/d;21;26;38;200
19/04/2017;6;n/d;26;10;56;300
19/04/2017;7;19;35;15;49;300
19/04/2017;8;27;36;23;44;300
19/04/2017;9;29;38;33;37;300
19/04/2017;10;32;38;49;26;200
19/04/2017;11;25;32;65;20;200
19/04/2017;12;14;24;77;15;200
19/04/2017;13;13;24;85;15;200
19/04/2017;14;10;21;88;16;200
19/04/2017;15;9;26;89;16;200
19/04/2017;16;9;25;87;18;200
19/04/2017;17;11;19;85;19;200
19/04/2017;18;n/d;16;79;21;200
19/04/2017;19;n/d;19;74;26;200
19/04/2017;20;13;19;62;33;200
19/04/2017;21;14;21;51;44;200
19/04/2017;22;18;31;51;43;200
19/04/2017;23;16;24;54;35;200
19/04/2017;24;18;22;54;32;200
20/04/2017;1;18;31;53;27;200
20/04/2017;2;18;23;46;29;200
20/04/2017;3;16;21;46;28;200
20/04/2017;4;17;21;31;39;200
20/04/2017;5;20;23;18;56;200
20/04/2017;6;n/d;25;8;72;300
20/04/2017;7;n/d;32;8;80;400
20/04/2017;8;10;39;23;73;400
